timestamp,zone_datetime,status,provider,code,zone_name,zone_carbon_intensity_avg,zone_carbon_intensity_unit
1659792631,2022-08-06T13:00:00.000Z,ok,azure,canadacentral,CA-ON,68,gCO2eq/kWh
1659794431,2022-08-06T13:00:00.000Z,ok,azure,canadacentral,CA-ON,66,gCO2eq/kWh
1659796231,2022-08-06T13:00:00.000Z,ok,azure,canadacentral,CA-ON,66,gCO2eq/kWh
1659798031,2022-08-06T14:00:00.000Z,ok,azure,canadacentral,CA-ON,82,gCO2eq/kWh
1659799831,2022-08-06T15:00:00.000Z,ok,azure,canadacentral,CA-ON,86,gCO2eq/kWh
1659801631,2022-08-06T15:00:00.000Z,ok,azure,canadacentral,CA-ON,100,gCO2eq/kWh
1659803430,2022-08-06T16:00:00.000Z,ok,azure,canadacentral,CA-ON,106,gCO2eq/kWh
1659805230,2022-08-06T16:00:00.000Z,ok,azure,canadacentral,CA-ON,110,gCO2eq/kWh
1659807030,2022-08-06T17:00:00.000Z,ok,azure,canadacentral,CA-ON,116,gCO2eq/kWh
1659808830,2022-08-06T17:00:00.000Z,ok,azure,canadacentral,CA-ON,111,gCO2eq/kWh
1659810630,2022-08-06T17:00:00.000Z,ok,azure,canadacentral,CA-ON,111,gCO2eq/kWh
1659812431,2022-08-06T18:00:00.000Z,ok,azure,canadacentral,CA-ON,108,gCO2eq/kWh
1659814231,2022-08-06T19:00:00.000Z,ok,azure,canadacentral,CA-ON,114,gCO2eq/kWh
1659816030,2022-08-06T19:00:00.000Z,ok,azure,canadacentral,CA-ON,112,gCO2eq/kWh
1659817831,2022-08-06T20:00:00.000Z,ok,azure,canadacentral,CA-ON,119,gCO2eq/kWh
1659819631,2022-08-06T20:00:00.000Z,ok,azure,canadacentral,CA-ON,114,gCO2eq/kWh
1659821431,2022-08-06T21:00:00.000Z,ok,azure,canadacentral,CA-ON,120,gCO2eq/kWh
1659823230,2022-08-06T21:00:00.000Z,ok,azure,canadacentral,CA-ON,114,gCO2eq/kWh
1659825030,2022-08-06T22:00:00.000Z,ok,azure,canadacentral,CA-ON,120,gCO2eq/kWh
1659826831,2022-08-06T22:00:00.000Z,ok,azure,canadacentral,CA-ON,114,gCO2eq/kWh
1659828630,2022-08-06T23:00:00.000Z,ok,azure,canadacentral,CA-ON,121,gCO2eq/kWh
1659830431,2022-08-06T23:00:00.000Z,ok,azure,canadacentral,CA-ON,119,gCO2eq/kWh
1659832231,2022-08-07T00:00:00.000Z,ok,azure,canadacentral,CA-ON,126,gCO2eq/kWh
1659834031,2022-08-07T00:00:00.000Z,ok,azure,canadacentral,CA-ON,126,gCO2eq/kWh
1659835831,2022-08-07T01:00:00.000Z,ok,azure,canadacentral,CA-ON,133,gCO2eq/kWh
1659837631,2022-08-07T01:00:00.000Z,ok,azure,canadacentral,CA-ON,125,gCO2eq/kWh
1659839431,2022-08-07T02:00:00.000Z,ok,azure,canadacentral,CA-ON,132,gCO2eq/kWh
1659841231,2022-08-07T02:00:00.000Z,ok,azure,canadacentral,CA-ON,121,gCO2eq/kWh
1659843031,2022-08-07T03:00:00.000Z,ok,azure,canadacentral,CA-ON,128,gCO2eq/kWh
1659844831,2022-08-07T03:00:00.000Z,ok,azure,canadacentral,CA-ON,112,gCO2eq/kWh
1659846631,2022-08-07T04:00:00.000Z,ok,azure,canadacentral,CA-ON,118,gCO2eq/kWh
1659848431,2022-08-07T04:00:00.000Z,ok,azure,canadacentral,CA-ON,89,gCO2eq/kWh
1659850230,2022-08-07T05:00:00.000Z,ok,azure,canadacentral,CA-ON,94,gCO2eq/kWh
1659852030,2022-08-07T05:00:00.000Z,ok,azure,canadacentral,CA-ON,89,gCO2eq/kWh
1659853830,2022-08-07T05:00:00.000Z,ok,azure,canadacentral,CA-ON,89,gCO2eq/kWh
1659855631,2022-08-07T06:00:00.000Z,ok,azure,canadacentral,CA-ON,63,gCO2eq/kWh
1659857431,2022-08-07T07:00:00.000Z,ok,azure,canadacentral,CA-ON,63,gCO2eq/kWh
1659859231,2022-08-07T07:00:00.000Z,ok,azure,canadacentral,CA-ON,48,gCO2eq/kWh
1659861030,2022-08-07T08:00:00.000Z,ok,azure,canadacentral,CA-ON,50,gCO2eq/kWh
1659862831,2022-08-07T08:00:00.000Z,ok,azure,canadacentral,CA-ON,37,gCO2eq/kWh
1659864631,2022-08-07T09:00:00.000Z,ok,azure,canadacentral,CA-ON,37,gCO2eq/kWh
1659866430,2022-08-07T10:00:00.000Z,ok,azure,canadacentral,CA-ON,37,gCO2eq/kWh
1659868231,2022-08-07T10:00:00.000Z,ok,azure,canadacentral,CA-ON,37,gCO2eq/kWh
1659870030,2022-08-07T10:00:00.000Z,ok,azure,canadacentral,CA-ON,37,gCO2eq/kWh
1659871831,2022-08-07T11:00:00.000Z,ok,azure,canadacentral,CA-ON,45,gCO2eq/kWh
1659873630,2022-08-07T11:00:00.000Z,ok,azure,canadacentral,CA-ON,45,gCO2eq/kWh
1659875431,2022-08-07T12:00:00.000Z,ok,azure,canadacentral,CA-ON,55,gCO2eq/kWh
1659877230,2022-08-07T12:00:00.000Z,ok,azure,canadacentral,CA-ON,68,gCO2eq/kWh
1659879031,2022-08-07T13:00:00.000Z,ok,azure,canadacentral,CA-ON,71,gCO2eq/kWh
1659880830,2022-08-07T13:00:00.000Z,ok,azure,canadacentral,CA-ON,81,gCO2eq/kWh
1659882631,2022-08-07T14:00:00.000Z,ok,azure,canadacentral,CA-ON,85,gCO2eq/kWh
1659884431,2022-08-07T14:00:00.000Z,ok,azure,canadacentral,CA-ON,100,gCO2eq/kWh
1659886231,2022-08-07T15:00:00.000Z,ok,azure,canadacentral,CA-ON,106,gCO2eq/kWh
1659888030,2022-08-07T15:00:00.000Z,ok,azure,canadacentral,CA-ON,102,gCO2eq/kWh
1659889830,2022-08-07T16:00:00.000Z,ok,azure,canadacentral,CA-ON,108,gCO2eq/kWh
1659891631,2022-08-07T16:00:00.000Z,ok,azure,canadacentral,CA-ON,108,gCO2eq/kWh
1659893431,2022-08-07T17:00:00.000Z,ok,azure,canadacentral,CA-ON,114,gCO2eq/kWh
1659895231,2022-08-07T17:00:00.000Z,ok,azure,canadacentral,CA-ON,102,gCO2eq/kWh
1659897030,2022-08-07T18:00:00.000Z,ok,azure,canadacentral,CA-ON,108,gCO2eq/kWh
1659898831,2022-08-07T18:00:00.000Z,ok,azure,canadacentral,CA-ON,103,gCO2eq/kWh
1659900631,2022-08-07T19:00:00.000Z,ok,azure,canadacentral,CA-ON,109,gCO2eq/kWh
